person_income,person_emp_length,loan_percent_income,loan_int_rate,loan_amnt,D,E,F,G,cb_person_default_on_file,Other,Rent,Own,loan_status
36120.0,3.0,0.08,13.35,2800.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,1.0
45000.0,2.0,0.29,7.9,13250.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0
130000.0,15.0,0.05,13.98,7000.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0
36895.0,6.0,0.11,9.32,4200.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0
56920.0,6.0,0.18,14.59,10000.0,1.0,0.0,0.0,0.0,1,0.0,0.0,0.0,1.0
9600.0,0.0,0.18,8.94,1750.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,1.0
112000.0,1.0,0.05,12.69,6000.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0
54288.0,3.0,0.28,12.18,15350.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0
48500.0,4.0,0.12,7.88,6000.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
43200.0,0.0,0.07,8.9,3000.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
47000.0,4.0,0.4,11.99,19000.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,1.0
37400.0,0.0,0.11,10.38,4000.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0
46500.0,0.0,0.18,16.89,8400.0,1.0,0.0,0.0,0.0,1,0.0,1.0,0.0,1.0
60000.0,3.0,0.17,12.18,10000.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0
37000.0,3.0,0.1,15.62,3600.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0
63000.0,5.0,0.14,13.72,9000.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,1.0
185000.0,15.0,0.02,10.0,4000.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
62000.0,3.0,0.12,7.49,7200.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0
60000.0,0.0,0.12,9.25,7000.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0
81600.0,6.0,0.02,6.39,1300.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
47000.0,9.0,0.16,6.62,7500.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
44004.0,2.0,0.11,8.9,5000.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0
95200.0,15.0,0.16,5.99,15000.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
120000.0,9.0,0.07,7.51,8000.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
54000.0,1.0,0.37,17.04,20000.0,0.0,1.0,0.0,0.0,1,0.0,1.0,0.0,1.0
67500.0,1.0,0.19,13.98,13000.0,0.0,0.0,0.0,0.0,1,0.0,1.0,0.0,0.0
60000.0,6.0,0.04,15.99,2500.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
115800.0,5.0,0.1,10.99,12000.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
315000.0,10.0,0.04,13.47,12000.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
52000.0,0.0,0.17,12.69,9000.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0
60000.0,4.0,0.25,8.49,15000.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0
42000.0,1.0,0.05,12.69,2000.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,1.0
30000.0,0.0,0.46,15.05,13750.0,1.0,0.0,0.0,0.0,1,0.0,1.0,0.0,1.0
15996.0,3.0,0.25,13.35,4000.0,0.0,0.0,0.0,0.0,1,0.0,1.0,0.0,1.0
95000.0,2.0,0.23,13.92,21600.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1.0,0.0
105000.0,6.0,0.07,7.74,7000.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0
58000.0,8.0,0.14,13.61,8000.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0
47360.0,5.0,0.1,15.58,4500.0,1.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0
20400.0,5.0,0.27,10.99,5500.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
85000.0,0.0,0.12,16.63,10000.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0
120000.0,0.0,0.06,7.49,6600.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
62004.0,7.0,0.16,9.07,10000.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
84000.0,7.0,0.18,16.0,15000.0,1.0,0.0,0.0,0.0,1,0.0,1.0,0.0,1.0
65000.0,5.0,0.15,11.99,9600.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
25000.0,5.0,0.24,14.72,6000.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
35000.0,6.0,0.23,5.79,8000.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
113000.0,1.0,0.22,15.31,25000.0,1.0,0.0,0.0,0.0,0,0.0,1.0,0.0,1.0
75000.0,1.0,0.08,12.42,6000.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0
54000.0,12.0,0.11,15.23,6000.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0
30000.0,0.0,0.3,15.58,9000.0,1.0,0.0,0.0,0.0,0,0.0,1.0,0.0,1.0
21600.0,0.0,0.28,18.07,6000.0,1.0,0.0,0.0,0.0,0,0.0,1.0,0.0,1.0
69000.0,7.0,0.09,16.02,6000.0,1.0,0.0,0.0,0.0,1,0.0,1.0,0.0,1.0
53000.0,6.0,0.15,7.14,7750.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
91700.0,1.0,0.07,9.88,6500.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0
50000.0,4.0,0.25,7.29,12500.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0
51600.0,10.0,0.27,10.37,14000.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,1.0
120000.0,9.0,0.08,7.51,10000.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
120000.0,11.0,0.04,13.06,5000.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
39000.0,2.0,0.21,14.84,8000.0,1.0,0.0,0.0,0.0,1,0.0,1.0,0.0,1.0
21600.0,1.0,0.22,15.23,4750.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1.0,0.0
46976.0,5.0,0.23,14.26,11000.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1.0,0.0
42000.0,0.0,0.29,11.11,12000.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0
75000.0,3.0,0.05,7.29,3500.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0
120000.0,5.0,0.08,6.62,10000.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
45000.0,3.0,0.22,10.25,10000.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0
250000.0,0.0,0.14,7.29,35000.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0
39000.0,2.0,0.41,13.06,16000.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,1.0
80000.0,3.0,0.1,18.39,8000.0,0.0,1.0,0.0,0.0,1,0.0,1.0,0.0,0.0
70000.0,5.0,0.21,10.38,15000.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0
63402.0,3.0,0.09,13.22,6000.0,0.0,0.0,0.0,0.0,1,0.0,1.0,0.0,0.0
50004.0,2.0,0.2,11.12,10000.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0
52000.0,3.0,0.12,10.99,6000.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0
99275.0,1.0,0.1,14.65,10000.0,0.0,0.0,0.0,0.0,1,0.0,1.0,0.0,0.0
27600.0,3.0,0.18,14.59,5000.0,1.0,0.0,0.0,0.0,1,0.0,1.0,0.0,1.0
77000.0,9.0,0.16,7.29,12000.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
38400.0,6.0,0.26,14.72,10000.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0
42000.0,0.0,0.09,7.37,3600.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0
124000.0,13.0,0.07,7.51,8100.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
90000.0,2.0,0.08,8.88,7000.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0
95000.0,8.0,0.07,9.63,6800.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
26496.0,2.0,0.19,14.83,5000.0,1.0,0.0,0.0,0.0,1,0.0,1.0,0.0,1.0
50000.0,8.0,0.25,10.65,12500.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
32000.0,5.0,0.16,6.99,5000.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0
51000.0,1.0,0.29,13.48,15000.0,0.0,0.0,0.0,0.0,1,0.0,1.0,0.0,0.0
58000.0,5.0,0.24,12.61,14000.0,0.0,0.0,0.0,0.0,1,0.0,1.0,0.0,0.0
348000.0,16.0,0.07,11.83,25000.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
65004.0,3.0,0.06,10.99,4000.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0
39996.0,6.0,0.3,9.63,12000.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0
35000.0,4.0,0.05,7.12,1850.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0
80000.0,9.0,0.16,6.54,13000.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
75000.0,0.0,0.21,8.9,16000.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0
39000.0,3.0,0.13,10.25,5000.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0
58000.0,9.0,0.34,11.83,19900.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,1.0
33000.0,0.0,0.11,6.54,3725.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0
33144.0,3.0,0.25,14.91,8400.0,1.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0
87000.0,7.0,0.29,10.99,25000.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
33000.0,7.0,0.17,14.54,5500.0,1.0,0.0,0.0,0.0,1,0.0,1.0,0.0,0.0
51996.0,1.0,0.19,13.23,10000.0,0.0,0.0,0.0,0.0,1,0.0,1.0,0.0,0.0
450000.0,9.0,0.08,11.11,35000.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
38000.0,9.0,0.53,11.11,20000.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,1.0
36000.0,0.0,0.13,7.51,4500.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
20000.0,0.0,0.2,13.49,4100.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0
36700.0,7.0,0.41,11.14,15000.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,1.0
40000.0,6.0,0.13,6.03,5000.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
60000.0,5.0,0.03,12.53,2000.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0
36000.0,6.0,0.13,13.49,4500.0,0.0,0.0,0.0,0.0,1,0.0,1.0,0.0,0.0
43812.0,2.0,0.05,14.35,2400.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0
55000.0,3.0,0.11,9.99,6250.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
36000.0,6.0,0.33,15.21,12000.0,1.0,0.0,0.0,0.0,1,0.0,0.0,1.0,0.0
65000.0,2.0,0.2,12.99,13000.0,0.0,0.0,0.0,0.0,1,0.0,1.0,0.0,0.0
38000.0,3.0,0.08,15.23,3000.0,0.0,0.0,0.0,0.0,1,0.0,1.0,0.0,0.0
33600.0,0.0,0.14,8.49,4800.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0
75000.0,0.0,0.32,11.83,24000.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
95000.0,3.0,0.06,10.99,6000.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0
72000.0,3.0,0.17,11.49,12000.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
33200.0,4.0,0.42,7.29,14000.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,1.0
42000.0,2.0,0.15,9.99,6475.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0
64656.0,8.0,0.22,10.99,14500.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
75000.0,7.0,0.2,11.58,15000.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
39996.0,10.0,0.18,13.57,7000.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1.0,0.0
38769.0,3.0,0.06,8.9,2400.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
40000.0,3.0,0.4,12.99,16000.0,0.0,0.0,0.0,0.0,1,0.0,1.0,0.0,1.0
39512.0,3.0,0.23,15.23,9000.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,1.0
61800.0,0.0,0.02,6.54,1500.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
40000.0,2.0,0.59,11.12,23500.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,1.0
65000.0,12.0,0.31,10.74,20000.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,1.0
24432.0,0.0,0.08,11.36,2000.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0
25000.0,16.0,0.32,7.51,8000.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0
67500.0,0.0,0.01,7.4,1000.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
43000.0,1.0,0.07,8.49,3000.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0
71500.0,10.0,0.1,10.99,7500.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
173000.0,7.0,0.16,17.49,28000.0,1.0,0.0,0.0,0.0,1,0.0,0.0,0.0,1.0
42000.0,9.0,0.26,5.42,11000.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
74000.0,3.0,0.16,10.74,11500.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0
72096.0,2.0,0.07,7.14,4800.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0
40000.0,12.0,0.3,11.11,12000.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0
110000.0,5.0,0.14,11.11,15000.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
57431.0,8.0,0.07,6.76,4000.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
121000.0,3.0,0.02,10.25,3000.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0
101138.0,2.0,0.2,13.48,20500.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
55000.0,6.0,0.15,9.88,8000.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
42000.0,6.0,0.43,14.65,18000.0,0.0,0.0,0.0,0.0,1,0.0,1.0,0.0,1.0
50000.0,7.0,0.2,9.99,10000.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
75000.0,1.0,0.11,7.51,8000.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
54000.0,8.0,0.07,8.9,3800.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
50000.0,0.0,0.26,5.79,12800.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
20796.0,2.0,0.36,7.88,7500.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,1.0
48000.0,4.0,0.17,5.79,8000.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0
50000.0,2.0,0.28,9.88,14000.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0
113000.0,1.0,0.08,14.91,9600.0,1.0,0.0,0.0,0.0,1,0.0,1.0,0.0,1.0
115500.0,2.0,0.03,16.29,3200.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
27000.0,0.0,0.11,11.14,3000.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0
35000.0,5.0,0.39,7.51,13650.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
55000.0,2.0,0.11,8.9,6000.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0
58000.0,8.0,0.17,7.49,9600.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
75000.0,6.0,0.33,10.99,25000.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
39420.0,0.0,0.06,15.27,2500.0,0.0,0.0,0.0,0.0,1,0.0,1.0,0.0,0.0
77000.0,4.0,0.08,8.0,6000.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
24000.0,2.0,0.25,12.87,6000.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0
90000.0,5.0,0.11,5.79,10000.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
43500.0,0.0,0.24,13.57,10450.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0
45000.0,4.0,0.04,16.49,1800.0,1.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0
26400.0,0.0,0.3,7.51,8000.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0
50000.0,0.0,0.28,10.33,14000.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0
35004.0,3.0,0.46,13.23,16000.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0
90750.0,7.0,0.05,14.72,4500.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0
221004.0,6.0,0.05,14.42,11900.0,1.0,0.0,0.0,0.0,1,0.0,0.0,0.0,1.0
45900.0,3.0,0.13,8.94,5750.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0
45000.0,8.0,0.13,7.51,6000.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
30000.0,6.0,0.1,11.49,3000.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
50000.0,6.0,0.14,5.99,7000.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
78000.0,14.0,0.13,13.06,10200.0,0.0,0.0,0.0,0.0,1,0.0,1.0,0.0,0.0
39000.0,1.0,0.41,11.36,16000.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,1.0
51000.0,3.0,0.31,13.11,16000.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0
42000.0,6.0,0.07,12.69,3000.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0
25000.0,3.0,0.12,7.4,3000.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0
69000.0,1.0,0.08,9.99,5600.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0
54000.0,0.0,0.22,16.49,12000.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0
45000.0,0.0,0.09,13.92,4000.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
18000.0,4.0,0.13,14.79,2400.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0
42000.0,5.0,0.26,10.36,11000.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0
90000.0,9.0,0.11,8.0,10000.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0
45000.0,6.0,0.24,11.99,11000.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0
48000.0,0.0,0.23,7.66,11000.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0
101000.0,7.0,0.06,8.32,6000.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
357000.0,3.0,0.04,18.64,14000.0,0.0,1.0,0.0,0.0,1,0.0,0.0,0.0,0.0
22000.0,5.0,0.07,7.49,1550.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0
56000.0,5.0,0.09,16.45,4800.0,0.0,1.0,0.0,0.0,0,0.0,1.0,0.0,1.0
102000.0,0.0,0.29,16.77,30000.0,1.0,0.0,0.0,0.0,1,0.0,0.0,1.0,0.0
36000.0,5.0,0.16,11.99,5600.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,1.0
93000.0,16.0,0.23,10.74,21000.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
143000.0,7.0,0.06,16.45,9000.0,0.0,1.0,0.0,0.0,1,0.0,1.0,0.0,1.0
63000.0,8.0,0.12,7.49,7300.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
70254.0,12.0,0.05,6.62,3500.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0
22260.0,9.0,0.29,7.88,6400.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
140000.0,10.0,0.17,12.53,24250.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
25000.0,6.0,0.32,11.36,8000.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,1.0
28800.0,4.0,0.24,7.49,7000.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0
60000.0,3.0,0.2,10.59,12250.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0
39600.0,2.0,0.3,10.99,12000.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0
55259.0,15.0,0.2,17.49,11200.0,1.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0
41004.0,4.0,0.24,11.99,10000.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
103000.0,2.0,0.19,18.17,20000.0,0.0,0.0,1.0,0.0,0,0.0,1.0,0.0,1.0
125000.0,2.0,0.07,13.47,8500.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0
24000.0,8.0,0.2,10.62,4750.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0
75000.0,3.0,0.05,10.75,4000.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
21000.0,4.0,0.29,12.21,6000.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0
28896.0,6.0,0.52,13.48,15000.0,0.0,0.0,0.0,0.0,1,0.0,1.0,0.0,1.0
50000.0,2.0,0.2,8.49,10000.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0
34000.0,5.0,0.12,7.49,4000.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
30000.0,6.0,0.17,12.73,5000.0,0.0,0.0,0.0,0.0,1,0.0,1.0,0.0,0.0
410000.0,3.0,0.09,10.37,35000.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
47000.0,19.0,0.15,7.51,7200.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
21600.0,0.0,0.44,7.49,9600.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,1.0
50000.0,4.0,0.2,15.95,10000.0,1.0,0.0,0.0,0.0,1,0.0,0.0,1.0,0.0
39996.0,6.0,0.13,10.2,5000.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0
60000.0,11.0,0.17,11.97,10000.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0
132000.0,5.0,0.19,9.99,25000.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
70000.0,1.0,0.17,14.27,12000.0,0.0,0.0,0.0,0.0,1,0.0,1.0,0.0,0.0
48000.0,0.0,0.14,6.54,6800.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,1.0
130208.0,7.0,0.15,12.73,20000.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
49000.0,14.0,0.17,16.32,8500.0,1.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0
89000.0,1.0,0.32,7.49,28800.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,1.0
450000.0,4.0,0.06,15.37,25000.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
36000.0,3.0,0.22,7.14,7800.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
200000.0,2.0,0.08,11.99,15500.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
60000.0,7.0,0.25,10.62,15000.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,1.0
73000.0,4.0,0.16,14.26,12000.0,0.0,0.0,0.0,0.0,1,0.0,1.0,0.0,1.0
38000.0,7.0,0.32,11.71,12000.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,1.0
96000.0,7.0,0.08,9.83,7500.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0
59904.0,12.0,0.05,12.53,3000.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0
39600.0,0.0,0.14,10.65,5600.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
102000.0,8.0,0.15,15.62,15000.0,1.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0
73000.0,4.0,0.08,12.53,6000.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0
32000.0,1.0,0.07,6.91,2100.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0
30000.0,17.0,0.33,5.79,10000.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
58000.0,0.0,0.07,11.12,4000.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
38400.0,5.0,0.26,13.99,10000.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0
35000.0,4.0,0.38,10.65,13250.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,1.0
67000.0,3.0,0.04,7.9,3000.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
130000.0,9.0,0.03,6.99,4200.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
62000.0,9.0,0.04,14.65,2500.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0
40500.0,0.0,0.15,8.38,6000.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
47000.0,5.0,0.19,12.42,9000.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
48000.0,6.0,0.25,16.0,12000.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0
49000.0,4.0,0.05,6.76,2500.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0
109500.0,10.0,0.05,10.95,5000.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
33036.0,4.0,0.42,13.47,13800.0,0.0,0.0,0.0,0.0,1,0.0,1.0,0.0,1.0
